Increments,Abscissas in µm,Raw data,Smoothed data,Raw - Smoothed data,Smoothed data*Gain + Offset
3248,21133.133,24899,21157.526,3741.474,24081.634
3249,21139.640,24475,20771.711,3703.289,23587.790
3250,21146.146,24258,20475.744,3782.256,23208.952
3251,21152.653,24085,20241.027,3843.973,22908.514
3252,21159.159,23870,20056.360,3813.640,22672.141
3253,21165.666,23760,19920.558,3839.442,22498.314
3254,21172.172,23640,19819.836,3820.164,22369.390
3255,21178.679,23576,19752.779,3823.221,22283.557
3256,21185.185,23535,19711.785,3823.215,22231.085
3257,21191.692,23523,19700.165,3822.835,22216.211
3258,21198.198,23531,19710.888,3820.112,22229.937
3259,21204.705,23603,19747.900,3855.100,22277.311
3260,21211.211,23659,19805.896,3853.104,22351.546
3261,21217.718,23733,19884.106,3848.894,22451.656
3262,21224.224,23898,19995.009,3902.991,22593.611
3263,21230.731,24013,20118.291,3894.709,22751.412
3264,21237.237,24269,20274.222,3994.778,22951.004
3265,21243.744,24431,20440.272,3990.728,23163.548
3266,21250.250,24611,20625.300,3985.700,23400.385
3267,21256.757,24968,20852.405,4115.595,23691.079
3268,21263.263,25177,21080.591,4096.409,23983.157
3269,21269.770,25595,21355.439,4239.561,24334.961
3270,21276.276,25831,21626.391,4204.609,24681.780
3271,21282.783,26087,21919.656,4167.344,25057.160
3272,21289.289,26608,22268.830,4339.170,25504.102
3273,21295.796,26922,22618.552,4303.448,25951.746
3274,21302.302,27554,23034.039,4519.961,26483.570
3275,21308.809,27937,23444.225,4492.775,27008.608
3276,21315.315,28672,23928.442,4743.558,27628.406
3277,21321.822,29113,24406.464,4706.536,28240.274
3278,21328.328,29596,24937.489,4658.511,28919.986
3279,21334.835,30417,25553.331,4863.669,29708.264
3280,21341.341,30968,26188.329,4779.671,30521.061
3281,21347.848,31912,26941.148,4970.852,31484.670
3282,21354.354,32604,27729.387,4874.613,32493.615
3283,21360.861,33820,28661.835,5158.165,33687.149
3284,21367.367,34771,29631.855,5139.145,34928.774
3285,21373.874,36435,30757.856,5677.144,36370.056
3286,21380.380,37726,31894.382,5831.618,37824.809
3287,21386.887,39177,33088.425,6088.575,39353.185
3288,21393.393,41411,34389.200,7021.800,41018.176
3289,21399.900,42992,35605.082,7386.918,42574.505
3290,21406.406,45189,36848.007,8340.993,44165.449
3291,21412.913,46505,37916.994,8588.006,45533.752
3292,21419.419,48113,38923.179,9189.821,46821.669
3293,21425.926,48870,39716.261,9153.739,47836.815
3294,21432.432,49717,40402.895,9314.105,48715.706
3295,21438.939,50003,40915.247,9087.753,49371.516
3296,21445.445,50371,41319.988,9051.012,49889.585
3297,21451.952,50432,41603.875,8828.125,50252.960
3298,21458.458,50591,41813.237,8777.763,50520.944
3299,21464.965,50558,41949.725,8608.275,50695.648
3300,21471.471,50630,42050.480,8579.520,50824.615
3301,21477.978,50569,42117.862,8451.138,50910.864
3302,21484.484,50642,42184.864,8457.136,50996.626
3303,21490.991,50610,42242.499,8367.501,51070.399
3304,21497.497,50751,42321.106,8429.894,51171.016
3305,21504.004,50787,42396.792,8390.208,51267.894
3306,21510.511,51013,42498.537,8514.463,51398.127
3307,21517.017,51115,42590.875,8524.125,51516.320
3308,21523.524,51373,42699.025,8673.975,51654.752
3309,21530.030,51494,42782.922,8711.078,51762.141
3310,21536.537,51698,42860.209,8837.791,51861.067
3311,21543.043,51777,42890.834,8886.166,51900.267
3312,21549.550,51856,42883.910,8972.090,51891.405
3313,21556.056,51866,42802.463,9063.537,51787.152
3314,21562.563,51791,42645.404,9145.596,51586.117
3315,21569.069,51712,42381.526,9330.474,51248.354
3316,21575.576,51372,41989.540,9382.460,50746.611
3317,21582.082,51100,41462.810,9637.190,50072.396
3318,21588.589,50168,40735.706,9432.294,49141.703
3319,21595.095,49521,39880.328,9640.672,48046.820
3320,21601.602,47662,38732.171,8929.829,46577.178
3321,21608.108,46562,37545.166,9016.834,45057.813
3322,21614.615,43859,36059.479,7799.521,43156.133
3323,21621.121,42452,34641.628,7810.372,41341.284
3324,21627.628,39404,32989.302,6414.698,39226.306
3325,21634.134,37957,31505.157,6451.843,37326.601
3326,21640.641,35102,29890.183,5211.817,35259.434
3327,21647.147,32593,28380.055,4212.945,33326.471
3328,21653.654,31530,27149.437,4380.563,31751.279
3329,21660.160,29690,25949.271,3740.729,30215.067
3330,21666.667,28981,25027.894,3953.106,29035.704
3331,21673.173,27836,24185.802,3650.198,27957.826
3332,21679.680,27456,23582.858,3873.142,27186.058
3333,21686.186,26857,23074.081,3782.919,26534.823
3334,21692.693,26710,22751.907,3958.093,26122.440
3335,21699.199,26454,22542.883,3911.117,25854.890
3336,21705.706,26352,22450.945,3901.055,25737.209
3337,21712.212,26426,22488.946,3937.054,25785.851
3338,21718.719,26528,22631.064,3896.936,25967.762
3339,21725.225,26752,22892.470,3859.530,26302.362
3340,21731.732,27132,23280.188,3851.812,26798.641
3341,21738.238,27592,23798.480,3793.520,27462.055
3342,21744.745,28398,24462.092,3935.908,28311.478
3343,21751.251,29523,25276.212,4246.788,29353.551
3344,21757.758,30498,26168.266,4329.734,30495.381
3345,21764.264,32111,27213.269,4897.731,31832.984
3346,21770.771,33374,28277.636,5096.364,33195.374
3347,21777.277,35309,29448.716,5860.284,34694.356
3348,21783.784,37305,30617.108,6687.892,36189.899
3349,21790.290,38679,31673.209,7005.791,37541.707
3350,21796.797,40436,32681.557,7754.443,38832.393
3351,21803.303,41533,33485.794,8047.206,39861.816
3352,21809.810,42589,34144.310,8444.690,40704.716
3353,21816.316,43137,34562.030,8574.970,41239.398
3354,21822.823,43418,34762.307,8655.693,41495.753
3355,21829.329,43241,34725.054,8515.946,41448.069
3356,21835.836,43091,34498.889,8592.111,41158.578
3357,21842.342,42199,34022.389,8176.611,40548.658
3358,21848.849,40882,33354.940,7527.060,39694.324
3359,21855.355,40014,32631.215,7382.785,38767.955
3360,21861.862,38276,31736.730,6539.270,37623.014
3361,21868.368,36558,30815.660,5742.340,36444.045
3362,21874.875,35614,29992.933,5621.067,35390.954
3363,21881.381,34193,29159.544,5033.456,34324.216
3364,21887.888,33079,28426.789,4652.211,33386.289
3365,21894.394,32549,27859.830,4689.170,32660.582
3366,21900.901,31951,27395.034,4555.966,32065.643
3367,21907.407,31707,27083.106,4623.894,31666.376
3368,21913.914,31514,26912.799,4601.201,31448.382
3369,21920.420,31498,26885.078,4612.922,31412.900
3370,21926.927,31541,26991.116,4549.884,31548.628
3371,21933.433,31800,27266.523,4533.477,31901.150
3372,21939.940,32321,27695.267,4625.733,32449.942
3373,21946.446,32739,28249.795,4489.205,33159.738
3374,21952.953,33784,29016.771,4767.229,34141.467
3375,21959.459,35168,29948.308,5219.692,35333.834
3376,21965.966,36030,30918.563,5111.437,36575.760
3377,21972.472,37852,32088.035,5763.965,38072.685
3378,21978.979,39916,33345.230,6570.770,39681.895
3379,21985.485,41074,34523.328,6550.672,41189.860
3380,21991.992,43337,35820.272,7516.728,42849.948
3381,21998.499,45525,37067.083,8457.917,44445.867
3382,22005.005,47431,38177.422,9253.578,45867.100
3383,22011.512,48229,39026.120,9202.880,46953.434
3384,22018.018,49376,39755.901,9620.099,47887.553
3385,22024.525,50007,40232.614,9774.386,48497.746
3386,22031.031,50119,40458.791,9660.209,48787.252
3387,22037.538,50168,40484.812,9683.188,48820.560
3388,22044.044,49893,40262.190,9630.810,48535.603
3389,22050.551,49205,39791.122,9413.878,47932.636
3390,22057.057,48584,39155.798,9428.202,47119.422
3391,22063.564,47130,38279.641,8850.359,45997.940
3392,22070.070,45285,37235.935,8049.065,44661.996
3393,22076.577,44141,36191.267,7949.733,43324.822
3394,22083.083,42044,35000.649,7043.351,41800.831
3395,22089.590,40006,33813.312,6192.688,40281.039
3396,22096.096,38172,32695.584,5476.416,38850.348
3397,22102.603,37250,31764.825,5485.175,37658.976
3398,22109.109,35919,30883.925,5035.075,36531.424
3399,22115.616,34983,30180.468,4802.532,35630.999
3400,22122.122,34418,29676.068,4741.932,34985.367
3401,22128.629,34161,29360.969,4800.031,34582.040
3402,22135.135,34012,29216.444,4795.556,34397.048
3403,22141.642,34067,29269.573,4797.427,34465.053
3404,22148.148,34348,29523.368,4824.632,34789.911
3405,22154.655,34546,29933.908,4612.092,35315.402
3406,22161.161,35339,30589.972,4749.028,36155.164
3407,22167.668,36542,31439.609,5102.391,37242.700
3408,22174.174,38125,32466.567,5658.433,38557.206
3409,22180.681,39057,33525.864,5531.136,39913.106
3410,22187.187,41092,34788.385,6303.615,41529.132
3411,22193.694,43334,36112.844,7221.156,43224.440
3412,22200.200,45668,37439.046,8228.954,44921.979
3413,22206.707,47886,38678.383,9207.617,46508.330
3414,22213.213,48974,39651.026,9322.974,47753.313
3415,22219.720,50539,40486.762,10052.238,48823.056
3416,22226.226,51479,41019.095,10459.905,49504.442
3417,22232.733,51850,41237.133,10612.867,49783.530
3418,22239.239,51717,41155.133,10561.867,49678.570
3419,22245.746,51646,40797.521,10848.479,49220.827
3420,22252.252,50636,40054.094,10581.906,48269.240
3421,22258.759,48858,38965.993,9892.007,46876.471
3422,22265.265,46406,37606.389,8799.611,45136.178
3423,22271.772,43562,36057.280,7504.720,43153.319
3424,22278.278,40635,34449.073,6185.927,41094.813
3425,22284.785,39724,33059.872,6664.128,39316.636
3426,22291.291,37098,31506.643,5591.357,37328.503
3427,22297.798,34824,30052.522,4771.478,35467.228
3428,22304.304,32956,28764.845,4191.155,33819.001
3429,22310.811,31510,27690.275,3819.725,32443.552
3430,22317.317,30478,26860.354,3617.646,31381.253
3431,22323.824,30497,26357.288,4139.712,30737.328
3432,22330.330,29977,25990.498,3986.502,30267.838
3433,22336.837,29750,25822.124,3927.876,30052.319
3434,22343.343,29778,25887.703,3890.297,30136.260
3435,22349.850,30062,26180.255,3881.745,30510.726
3436,22356.356,30642,26691.272,3950.728,31164.828
3437,22362.863,31579,27407.395,4171.605,32081.466
3438,22369.369,32906,28303.579,4602.421,33228.582
3439,22375.876,34209,29289.089,4919.911,34490.034
3440,22382.382,36080,30409.568,5670.432,35924.247
3441,22388.889,38123,31573.042,6549.958,37413.494
3442,22395.395,40137,32720.872,7416.128,38882.716
3443,22401.902,41911,33762.145,8148.855,40215.545
3444,22408.408,43278,34630.551,8647.449,41327.106
3445,22414.915,44167,35282.934,8884.066,42162.156
3446,22421.421,44600,35702.239,8897.761,42698.865
3447,22427.928,44622,35896.420,8725.580,42947.417
3448,22434.434,44270,35874.591,8395.409,42919.476
3449,22440.941,44497,35756.231,8740.769,42767.976
3450,22447.447,43614,35367.924,8246.076,42270.942
3451,22453.954,42469,34836.350,7632.650,41590.527
3452,22460.460,41192,34225.497,6966.503,40808.636
3453,22466.967,39941,33606.368,6334.632,40016.151
3454,22473.473,38853,33046.406,5806.594,39299.400
3455,22479.980,38024,32603.244,5420.756,38732.152
3456,22486.486,37490,32319.799,5170.201,38369.343
3457,22492.993,37239,32209.054,5029.946,38227.590
3458,22499.500,37261,32307.291,4953.709,38353.333
3459,22506.006,37567,32584.043,4982.957,38707.575
3460,22512.513,38200,33083.075,5116.925,39346.336
3461,22519.019,39220,33801.232,5418.768,40265.577
3462,22525.526,40652,34717.117,5934.883,41437.910
3463,22532.032,42449,35787.650,6661.350,42808.192
3464,22538.539,44499,36952.574,7546.426,44299.294
3465,22545.045,46649,38141.869,8507.131,45821.593
